Day,Price,Inverse_Price,Volume,Pool_Liquidity,Sqrt_Price,Shock
2024-05-02,2993.857693924922,0.0003340172119834,8228758.054116079,1491625.0341488498,54.71615569395316,0.0075567786821186
2024-05-03,3109.684471,0.0003215760342651,21931124.346365467,9086843.896644223,55.764544927758536,0.0379585103253781
2024-05-04,3115.942210908096,0.0003209302138208,16046231.039362738,8593735.462096145,55.820625318139314,0.0020103171408495
2024-05-05,3136.848209938644,0.0003187913259021,16630980.259192852,8618451.244627757,56.00757279099536,0.0066869591094892
2024-05-06,3070.771860400573,0.0003256510237362,32579107.13401025,8588668.348960847,55.41454556703116,-0.0212895907001178
2024-05-07,3009.597751708536,0.0003322703173313,32524972.69817864,8515413.915436845,54.859800871936606,-0.0201225177998421
2024-05-08,2967.7278172359465,0.0003369581247283,19930026.413649563,1339829.5808648013,54.47685579432744,-0.014009817207525
2024-05-09,3037.876783201142,0.0003291772745786,10409874.163390337,8570330.497144852,55.11693735324145,0.0233622295092275
2024-05-10,2906.7455115306648,0.0003440273653242,9023822.445186865,1262270.5086984795,53.914242195644974,-0.0441247704145992
2024-05-11,2915.1398991458136,0.0003430367099338,1657575.478473738,1327403.9374074708,53.992035515859314,0.0028837370852481
2024-05-12,2927.2127903698743,0.0003416219016567,1216187.0820715553,1340424.0708887512,54.103722518601934,0.0041328927061444
2024-05-13,2947.55387597516,0.0003392643670233,6147901.343372202,1450786.2285054931,54.29137938913654,0.0069249275921619
2024-05-14,2886.320344641013,0.0003464618893937,3650215.0431702486,1301054.10658843,53.72448552234831,-0.0209931780742496
2024-05-15,3036.7716435996986,0.0003292970685193,7330517.312286775,8415235.931766093,55.10691103300655,0.0508125380767767
2024-05-16,2940.931220774723,0.0003400283532426,7146166.498775943,1383044.4502443678,54.23035331596802,-0.0320687188389556
2024-05-17,3086.6234043977543,0.0003239786229104,18739382.083748206,8494859.531413106,55.55738838712412,0.0483514710792771
2024-05-18,3118.1664416683257,0.0003207012899109,10123128.721217496,8494673.992795486,55.8405447830546,0.010167406080075
2024-05-19,3074.9135696734425,0.0003252123929149,10288420.947187329,8550140.34960168,55.45190321056116,-0.0139683566777815
2024-05-20,3659.875016799436,0.0002732333742026,97606348.33914156,8044935.259332797,60.496900885908495,0.1741522049745604
2024-05-21,3797.467090998138,0.0002633334209453,89158244.17753235,8242408.771363238,61.623592000127175,0.0369052910705507
2024-05-22,3744.2084437191056,0.0002670791477107,67659969.05472389,8353836.980301645,61.189937438431045,-0.0141240583494244
2024-05-23,3772.851344817892,0.0002650515243261,121235163.54643704,8435928.4959059,61.42354064052228,0.0076208093398908
2024-05-24,3731.8645843727777,0.0002679625633222,44056385.63606457,8434800.96293083,61.08898905999982,-0.0109230431509212
2024-05-25,3743.842921808963,0.0002671052233988,10062480.248350931,8687444.526914066,61.186950584327725,0.0032046057653375
2024-05-26,3827.7892051276494,0.0002612474058551,10715851.69660383,1543434.7202584122,61.869129661953785,0.0221748024032311
2024-05-27,3890.0997313642088,0.0002570628181939,6745712.08744128,1587720.6554032771,62.37066402856561,0.0161473896911257
2024-05-28,3848.329092999461,0.0002598530364305,10563796.383747928,1648082.2494446514,62.03490221640928,-0.0107957429092162
2024-05-29,3771.578460485621,0.0002651409775712,16063224.352245867,8820587.509826789,61.4131782314319,-0.0201454486575298
2024-05-30,3742.6428266897465,0.0002671908718803,25264556.68755636,8867515.37940383,61.17714300855955,-0.0077016035901993
2024-05-31,3756.712547489279,0.0002661901828683,22420073.422450453,9283280.41803324,61.292026785620976,0.0037522524551214
2024-06-01,3817.075820966693,0.0002619806487749,4991975.82006016,1633816.1853592673,61.7824879797398,0.0159403851037057
2024-06-02,3774.255348343529,0.0002649529265259,14644144.915351348,8928434.616873298,61.43496844911316,-0.0112815330604395
2024-06-03,3770.6200625041824,0.0002652083698233,11537886.53188228,8995832.828494942,61.40537486657159,-0.0009636437774528
2024-06-04,3810.103681947098,0.0002624600492469,15389157.82557352,12229894.044143915,61.72603730960783,0.0104169411292845
2024-06-05,3857.301186750969,0.0002592486175139,15181448.088296004,5184365.516449921,62.10717500217643,0.0123113626456562
2024-06-06,3802.171265394863,0.0002630076159644,11106909.242749432,12329654.48545115,61.66174880259936,-0.0143954753395167
2024-06-07,3685.880366274344,0.0002713056042594,36751333.108699486,11889024.986570124,60.71145168972938,-0.0310628867098241
2024-06-08,3680.251753134732,0.0002717205417124,5073490.239247792,12204483.306698628,60.66507853068956,-0.0015282414553114
2024-06-09,3708.42178735132,0.0002696564892943,5930693.40109919,12204433.387675919,60.896812620623415,0.0076252308497985
2024-06-10,3665.2786821105183,0.0002728305503428,15463784.476894012,11804172.71193647,60.54154509186661,-0.0117020206457637
2024-06-11,3498.7129676437053,0.0002858193882287,46040183.36545384,8523780.683734085,59.14991942212352,-0.0465091938847313
2024-06-12,3562.433930833928,0.0002807069603016,42036484.4023746,8657195.771304958,59.68612846243194,0.0180488223538459
2024-06-13,3471.8451379282246,0.0002880312802767,28196731.391765658,8479040.871434389,58.92236534566671,-0.0257578070198847
2024-06-14,3476.729737715124,0.0002876266133522,34238313.64893266,8784666.543354005,58.963800231287024,0.0014059287491052
2024-06-15,3562.473507813504,0.0002807038418129,14833656.877453571,9005223.018870208,59.68646000403696,0.0243629877427036
2024-06-16,3624.208088398695,0.0002759223465123,11227392.548860554,8669189.891616628,60.20139606685791,0.0171806969044663
2024-06-17,3512.346115,0.0002847099822336,34472846.248657994,8446666.781050377,59.26504969204025,-0.0313515830443664
2024-06-18,3475.7414905388114,0.0002877083933664,45454971.63420164,8499948.214909947,58.955419517961296,-0.0104763881968862
2024-06-19,3561.6430748895928,0.0002807692907383,26502188.203493845,8596019.333116913,59.67950297120103,0.024414141451317
2024-06-20,3519.7638634090977,0.0002841099683975,25902290.00155387,8707058.30074965,59.32759782267522,-0.0118280731774454
2024-06-21,3515.4437808543894,0.0002844591073952,30384483.92437276,8643446.443890711,59.291177934448136,-0.0012281323640056
2024-06-22,3500.3894507835694,0.0002856824973507,3999169.013442597,8692080.597914282,59.16408919930712,-0.0042915367793862
2024-06-23,3422.0739076416894,0.0002922204566555,7769598.362804965,8608207.028122034,58.49849491774715,-0.0226274609295531
2024-06-24,3350.069020891845,0.000298501312589,59244134.58813635,8525695.318251444,57.87978076057169,-0.0212658241520041
2024-06-25,3399.022384234309,0.0002942022402201,16940004.8993371,8788879.128070235,58.30113535973643,0.0145069073515145
2024-06-26,3375.408473312905,0.000296260440153,16991144.472090747,8577892.407869946,58.098265665275285,-0.006971510096734
2024-06-27,3443.5256150733017,0.0002904000468655,10902418.08814102,8576827.834917648,58.68156111653218,0.0199794885179612
2024-06-28,3372.4827006181345,0.0002965174587305,18554286.656563006,8605487.912909295,58.07308068819954,-0.020846655104588
2024-06-29,3377.8509049864706,0.0002960462223254,2993356.574910569,8607051.159569105,58.11928169709663,0.0015905008000012
2024-06-30,3442.954169787875,0.0002904482460948,8695144.3230166,8603118.487675035,58.67669187835895,0.0190901927960682
2024-07-01,3433.796932775672,0.0002912228124077,15318708.474065552,8603382.834894346,58.59860862491252,-0.0026632467245731
2024-07-02,3419.3502020633946,0.0002924532267553,6352318.578733127,8600781.295544187,58.47521014980104,-0.0042160927900048
2024-07-03,3292.56844246982,0.0003037142636433,27704976.72753658,9009667.366146196,57.38090660202067,-0.0377825918199995
2024-07-04,3059.749807594934,0.0003268241074867,69919145.52536012,8602405.616181333,55.31500526615661,-0.0733347914079753
2024-07-05,2984.248501081496,0.0003350927376314,40106785.28249052,1062471.2037586593,54.62827565539202,-0.0249851936812669
2024-07-06,3068.978596993638,0.0003258413079125,11247882.68035403,6719845.679191471,55.39836276455865,0.0279968449618992
2024-07-07,2930.150741217175,0.0003412793703523,11292292.511233672,1092705.7921076037,54.1308668064458,-0.0462909324583386
2024-07-08,3023.15362898576,0.000330780411029,34752493.162913874,6758383.100111314,54.98321224688277,0.0312466653276352
2024-07-09,3065.9837053981023,0.0003261595938162,33084256.03454313,6988500.566526398,55.37132566047252,0.0140679312753812
2024-07-10,3100.124455847301,0.0003225676950207,24516413.594426464,7286425.24060841,55.678761263585066,0.011073791909737
2024-07-11,3095.741617937112,0.0003230243745814,30635040.67419605,7094078.767342652,55.63938908666334,-0.0014147622266315
2024-07-12,3126.6745440450777,0.0003198286185252,30748625.401648365,7157678.082179674,55.91667500884756,0.0099424982581378
2024-07-13,3182.8345271000326,0.0003141853563185,11091683.816613788,7169206.130816303,56.41661570051888,0.0178021667250559
2024-07-14,3249.729114843497,0.000307717955762,11419846.418596484,6865267.582748581,57.0063953854609,0.02079948309967
2024-07-15,3483.326295028061,0.0002870819197809,27817315.247039527,10392279.649716085,59.0197110720483,0.069416025585584
2024-07-16,3448.908748686245,0.0002899467840025,34113017.97599463,6869332.279822701,58.72741053959594,-0.00992979289481
2024-07-17,3396.5578868298785,0.0002944157094679,25626286.682994302,7190499.257117256,58.279995597373535,-0.0152953436932148
2024-07-18,3426.189525226416,0.0002918694347283,19760608.111821312,6873729.425046628,58.53366147121173,0.0086861854661126
2024-07-19,3512.391346966499,0.0002847063157878,21629040.32208952,7046284.819110784,59.26543129824079,0.0248483828807999
2024-07-20,3513.773338752983,0.0002845943387899,5365603.707456777,7099794.863666552,59.27708949293128,0.0003933844041869
2024-07-21,3532.5879383106176,0.0002830785864252,19352566.927196745,7172615.597735325,59.43557805145515,0.0053402440014182
2024-07-22,3436.299352603769,0.0002910107349181,15983754.470111396,6935160.43921523,58.6199569481569,-0.0276356066011069
2024-07-23,3482.0793472467685,0.0002871847250668,40446344.6497274,7203896.13792488,59.009146301626565,0.0132345061849323
2024-07-24,3329.0980747320696,0.0003003816582004,19979503.81099916,6914513.5827237,57.69833684545915,-0.0449282100453957
2024-07-25,3171.831280851881,0.0003152752815185,51687003.82470348,6949361.565515553,56.319013493241165,-0.0483923066671075
2024-07-26,3277.070147362258,0.0003051506238903,18678502.39671553,6947842.581581778,57.24569981546438,0.0326406632467591
2024-07-27,3256.38940572356,0.0003070885804512,23446685.644547317,7020499.13412951,57.06478253462077,-0.0063307381154711
2024-07-28,3263.477922222145,0.0003064215612401,8822194.99689607,6975080.382264472,57.12685815115466,0.0021744366671944
2024-07-29,3323.363719298297,0.0003008999569301,32068725.858380333,7054249.6619349895,57.64862287425691,0.0181839644741255
2024-07-30,3274.274492572788,0.0003054111688767,22902748.336305548,8086115.641501232,57.22127657237986,-0.0148811229223479
2024-07-31,3233.972361158033,0.0003092172376024,25304275.94406553,8142116.54569267,56.86802582434204,-0.0123851007755649
2024-08-01,3202.7245746367075,0.0003122341546067,42273671.89177972,7398826.433015927,56.5926194360776,-0.0097093376659679
2024-08-02,2986.5534784624165,0.00033483411806,44750307.77540314,1137347.4408516972,54.64936850927389,-0.06988183735476
2024-08-03,2904.593133193096,0.0003442822984645,8858718.514114307,6410788.3903291095,53.89427736961593,-0.0278267166900468
2024-08-04,2680.183987330224,0.0003731087137029,14122967.557010468,1017552.67223767,51.77049340435364,-0.080407878919082
2024-08-05,2421.1656112770447,0.0004130242042685,115295268.53906344,853018.0295292367,49.205341288086245,-0.1016363623938872
2024-08-06,2456.265769834542,0.0004071220680925,15434927.89588318,1456038.0341638972,49.560728100327,0.0143931351423686
2024-08-07,2340.3439376508927,0.0004272876238027,19032959.59528989,973212.4703698904,48.377101377107046,-0.0483443164327768
2024-08-08,2681.3966671102726,0.0003729399727634,10138076.422725344,1839337.1212212823,51.78220415461544,0.1360399027473725
2024-08-09,2594.652141284764,0.0003854081185252,8182324.184888536,928302.9157774317,50.93772807345027,-0.0328853451871379
2024-08-10,2607.9668654184047,0.0003834404544244,2753963.678388381,1279603.2008942075,51.06825692559327,0.0051184809749378
2024-08-11,2559.9100517150946,0.0003906387255013,8972778.062484225,1508699.0738746545,50.59555367534873,-0.0185988171806975
2024-08-12,2730.2991004895007,0.0003662602386019,17922222.469075356,1619480.9362591808,52.25226407046398,0.0644390419890123
2024-08-13,2702.407710143136,0.0003700403888897,9848778.684635244,1801223.441338704,51.984687265993394,-0.0102680436745738
2024-08-14,2666.2177447735594,0.0003750631402706,9612191.07288814,1948211.565324702,51.63543109894174,-0.0134822270097514
2024-08-15,2575.8837487558167,0.0003882162774166,9446270.585142592,1790773.5275671731,50.75316491368609,-0.0344682144948801
2024-08-16,2592.561204409493,0.0003857189555637,8451896.50377342,1805959.8224808064,50.91719949495939,0.0064535904659156
2024-08-17,2608.4970561004266,0.0003833625181448,1100785.1410592936,1821033.6937513559,51.07344766217008,0.0061279457990766
2024-08-18,2618.6969565048207,0.0003818693100459,4878263.497649482,1913957.199445376,51.17320545465977,0.0039026343103543
2024-08-19,2633.449186757276,0.0003797301292269,5139769.88849883,2126785.2090681833,51.31714320533905,0.0056176155976852
2024-08-20,2580.4532651016734,0.0003875288165548,6097851.507585296,1755517.88814927,50.7981620248378,-0.0203293971574242
2024-08-21,2629.7544806349465,0.0003802636357742,6678205.7453703135,2152001.5394366086,51.2811318189736,0.0189254208104245
2024-08-22,2619.402580516153,0.0003817664407289,3317415.463329412,1949534.1701326012,51.18009945785718,-0.0039442193931155
2024-08-23,2764.7549895734724,0.0003616957031531,8428095.097420465,1734248.053709869,52.58093751135931,0.0540057506141285
2024-08-24,2763.833540173292,0.0003618162908383,4680521.941618381,1646856.6755841044,52.5721745809824,-0.0003333398402701
2024-08-25,2751.253640809845,0.0003634706684861,2301670.782612075,1694394.7470977618,52.45239404269213,-0.004562002654978
2024-08-26,2685.7837242076275,0.0003723307990091,3940317.74653427,1664652.1124265187,51.82454750605766,-0.0240841019824772
2024-08-27,2462.3149983756334,0.0004061218815056,8868771.947851513,1259015.618706986,49.62171901874857,-0.0868706115258253
2024-08-28,2529.416701363804,0.0003953480656077,9586950.771032214,1333005.692228757,50.29330672528705,0.026886759658715
2024-08-29,2524.33659163248,0.0003961436851625,3148435.8891206994,1133627.450170416,50.24277651197712,-0.0020104311183706
2024-08-30,2523.060884784647,0.0003963439828307,4144055.558655712,1134398.7819590357,50.23007948216534,-0.0005054909509137
2024-08-31,2519.1282328750144,0.0003969627218455,992712.7572423666,1534683.3979812055,50.19091783256224,-0.0015598989309216
2024-09-01,2425.504331353613,0.0004122853903303,4730563.152685151,965101.4477800743,49.24940945182605,-0.0378734278786612
2024-09-02,2541.6528593604435,0.0003934447602933,3273883.460860997,1157490.9221654022,50.41480793735551,0.0467751269692901
2024-09-03,2425.164928722202,0.0004123430898066,2796573.6961261663,991792.9772922733,49.24596357796446,-0.0469150675068808
2024-09-04,2451.1451290580108,0.0004079725790795,5546293.5190007845,1127424.4148676344,49.50904088202488,0.0106557810540214
2024-09-05,2366.8519000215247,0.0004225021430326,3766174.382880917,7553659.465503306,48.65030215755628,-0.0349945550438356
2024-09-06,2220.076333457297,0.0004504349624964,8754370.179200914,758769.8295242958,47.117685994298334,-0.0640191801978581
2024-09-07,2268.574787637492,0.0004408053926409,2079771.8331721884,975783.3070074301,47.62955791982004,0.0216102077259268
2024-09-08,2299.442430254987,0.0004348880349612,3805588.327707104,1037639.2776359587,47.95250181434736,0.0135148844587572
2024-09-09,2360.601981302548,0.0004236207577222,4048801.8546052375,7158486.8674614355,48.58602660541966,0.0262499914161053
2024-09-10,2391.531850223931,0.0004181420372496,3168063.7631659466,1119338.3173382943,48.90329079135606,0.01301743881035
2024-09-11,2341.3166786027887,0.0004271100996883,4469623.884847211,1289062.053255851,48.38715406595834,-0.0212206478580374
2024-09-12,2364.7900304625327,0.0004228705242826,2771316.331066869,1136832.4458716814,48.629106823614734,0.0099757816707136
2024-09-13,2447.8454215950974,0.0004085225280885,2868551.28375794,1135547.113353584,49.47570536733254,0.0345189819260235
2024-09-14,2413.6897650918168,0.0004143034512813,1283456.711057595,1297464.4793878626,49.12931675783632,-0.0140516183414966
2024-09-15,2320.765980956541,0.0004308922175719,2591415.1181751937,1086251.0977369035,48.17432906597186,-0.0392593041502063
2024-09-16,2294.50934562714,0.0004358230232994,3986947.875906509,1030657.3580793816,47.901036999496576,-0.011378267490896
2024-09-17,2335.712426600772,0.0004281348973492,3633315.476255608,1139234.3624806614,48.32920883483168,0.0177979244363715
2024-09-18,2368.71011335364,0.0004221706971918,5551547.4846529225,1096493.491804843,48.66939606522399,0.0140285986801783
2024-09-19,2471.5136999438846,0.0004046103406275,3320443.068861156,1110476.8797500287,49.714320873807424,0.042485245902131
2024-09-20,2554.2954700428777,0.0003914973861591,3992645.049481279,1129703.8142523167,50.54003828691543,0.0329456431315761
2024-09-21,2613.5301871988045,0.00038262423939,1966773.1266302683,1128168.7111942372,51.12269737796319,0.0229254295407492
2024-09-22,2581.9331139797146,0.0003873067023253,2609802.531888537,1165277.3380402317,50.81272590581728,-0.0121634822354857
2024-09-23,2645.912967948592,0.0003779413805796,4723387.081306544,1179237.95299954,51.43843862277112,0.0244777858640215
2024-09-24,2660.507720464508,0.0003758681067933,3047360.10572472,1178382.4028022997,51.5801097368405,0.0055008037148124
2024-09-25,2573.3776467573807,0.0003885943445805,2381430.5103558926,1154335.865079407,50.72846978529296,-0.0332976814720617
2024-09-26,2626.496208376449,0.0003807353678298,3729919.12844738,1211673.2490155771,51.24935324837231,0.02043142234492
2024-09-27,2700.559846486816,0.0003702935897906,2736780.3659202643,1141188.8605086186,51.96691107317055,0.0278083842590675
2024-09-28,2673.4127272110127,0.0003740537290862,1118565.2635867936,1235966.5483653413,51.70505514174618,-0.0101032708394938
2024-09-29,2657.691075226107,0.0003762664552406,966312.667900814,1236391.588172645,51.55279890778101,-0.0058981022107466
2024-09-30,2595.427067559818,0.0003852930457954,4252548.147955304,1187832.848648587,50.94533410980655,-0.0237066526986216
2024-10-01,2447.5822337673894,0.0004085664564008,6895953.328184364,977835.0298276884,49.47304552751316,-0.0586503823720482
2024-10-02,2366.7283349445484,0.0004225242015465,5401955.450959158,919962.4942510267,48.64903220974234,-0.0335921418873862
2024-10-03,2350.126422007146,0.0004255090239553,4579158.582235887,1177677.1153880302,48.47810250006848,-0.0070394287506369
2024-10-04,2414.556845653576,0.0004141546726473,4457206.592509612,6479766.8963795,49.1381404374807,0.0270466461937777
2024-10-05,2408.8680654709506,0.0004151327398682,8227588.388943746,6481764.72107119,49.08022071538544,-0.0023588147115986
2024-10-06,2435.900451824928,0.0004105258075102,5898522.009414937,6645551.276199597,49.35484223280354,0.0111595287976827
2024-10-07,2426.2854788828945,0.0004121526542129,24713847.42423864,6582846.747285634,49.25733934027389,-0.0039550052639806
2024-10-08,2440.247916979426,0.0004097944282799,17631997.689415645,6635446.568911529,49.398865543445694,0.0057381611393271
2024-10-09,2369.093481728508,0.0004221023812325,12704709.409414904,1250070.5223847767,48.673334401174,-0.0295922546477019
2024-10-10,2377.451474662588,0.0004206184692547,4968788.877986203,1249997.2852965945,48.75911683636803,0.003521720177186
2024-10-11,2441.465390895022,0.0004095900780446,8133457.939090618,6614903.118730976,49.41118690028628,0.0265693240814804
2024-10-12,2482.06898921476,0.0004028896877344,4668421.097101537,6656252.448573463,49.8203672127651,0.0164940531378552
2024-10-13,2467.930783470073,0.0004051977497496,6165617.668830823,6656417.966021628,49.67827275046983,-0.0057124221576344
2024-10-14,2634.215708380653,0.000379619632826,23558578.82729019,6788257.14776265,51.32461113715966,0.0652054337560229
2024-10-15,2600.047851726845,0.0003846083060878,32750745.093784977,6752740.982545474,50.99066435855533,-0.0130556444418844
2024-10-16,2616.5474597534435,0.0003821830161239,15347325.563061912,6754289.716228782,51.1521989728051,0.0063258359379418
2024-10-17,2606.035972693408,0.0003837245573269,14078671.753697071,6793912.641112843,51.049348406159,-0.0040254029025643
2024-10-18,2642.6729905006937,0.0003784047453448,14972257.340175632,6831430.078480726,51.40693523738498,0.0139606189274671
2024-10-19,2646.928155687159,0.0003777964270965,2570387.7581099696,6809089.723318908,51.44830566391044,0.0016088797573723
2024-10-20,2748.949460703413,0.000363775331011,14114723.188867526,7394287.319745616,52.43042495253508,0.0378190433141475
2024-10-21,2673.4710467918985,0.0003740455694105,11415816.988776349,7384978.392430413,51.70561910268456,-0.0278411787566841
2024-10-22,2626.0018153250144,0.0003808070482526,15283380.973868724,6576684.072090085,51.24452961365744,-0.017915178476677
2024-10-23,2518.268273777704,0.0003970982799619,22410521.247258496,8401561.776076274,50.18235022174334,-0.0418909948167272
2024-10-24,2535.984596962556,0.000394324161589,16366875.822820164,8427182.727956975,50.35856031463326,0.0070104904509221
2024-10-25,2432.7175670238507,0.0004110629254933,39305289.69275887,7030393.133021371,49.32258678358071,-0.0415729899888255
2024-10-26,2486.470900110121,0.0004021764340599,9274490.418526044,7054608.341808821,49.86452546761196,0.0218554231364227
2024-10-27,2511.388979,0.0003981860270797,6978618.500116836,7128582.84969941,50.11376037576905,0.0099715822229549
2024-10-28,2568.482553037382,0.000389334939736,22500584.91449116,7163748.181564228,50.68019882594564,0.0224793000619653
2024-10-29,2638.1021572352192,0.0003790603776496,18532696.618333884,6841553.770238172,51.36245863697745,0.0267445005689525
2024-10-30,2660.868307768764,0.0003758171710641,27412718.250042196,7361853.246279129,51.583605028814766,0.0085927222133877
2024-10-31,2517.1295113667834,0.0003972779292778,20166339.572453197,7270248.699915434,50.17100269445273,-0.0555333315339642
2024-11-01,2508.3543439139607,0.0003986677569803,35271595.72207349,7272263.163743232,50.08347376045277,-0.0034922712415302
2024-11-02,2488.8816255748548,0.0004017868868187,4498626.3705483535,7244789.821849341,49.88869236184543,-0.0077934350182629
2024-11-03,2454.3404127794765,0.000407441443246,22283436.564273592,7221221.95158596,49.54130007155118,-0.0139754090423151
2024-11-04,2398.984621997496,0.0004168430221813,18751322.08219904,1260779.5671236003,48.97943060099307,-0.0228124805173201
2024-11-05,2427.85002229732,0.0004118870567852,20159963.91776066,7208371.915199783,49.27321810372568,0.0119605275655746
2024-11-06,2722.689421596285,0.0003672839039473,66083590.596064605,8145039.0615462335,52.17939652387985,0.1146140485179245
2024-11-07,2897.0290658764293,0.0003451812105645,59088252.32618968,7808047.181022378,53.824056572098215,0.062065602083393
2024-11-08,2963.7882578712192,0.0003374060199287,37910225.70922579,7992434.0700944755,54.44068568516767,0.0227825150848956
2024-11-09,3131.6961111610044,0.000319315784324,27310972.874558825,6800344.364078835,55.96155922739291,0.0551064794164705
